Fecha,AGUASCALIENTES,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,CHIAPAS,CHIHUAHUA,CIUDAD DE MÉXICO,COAHUILA DE ZARAGOZA,COLIMA,DURANGO,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MICHOACÁN DE OCAMPO,MORELOS,MÉXICO,NAYARIT,NUEVO LEÓN,OAXACA,PUEBLA,QUERÉTARO,QUINTANA ROO,SAN LUIS POTOSÍ,SINALOA,SONORA,TABASCO,TAMAULIPAS,TLAXCALA,VERACRUZ DE IGNACIO DE LA LLAVE,YUCATÁN,ZACATECAS
2020-01-18,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
2020-02-26,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
2020-02-27,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
2020-03-02,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
2020-03-03,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
2020-03-04,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
2020-03-06,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
2020-03-08,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,
2020-03-09,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
2020-03-10,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
2020-03-13,,,,,,,2.0,1.0,,,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,
2020-03-14,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,
2020-03-15,,2.0,,,,,3.0,,,1.0,,,,,,,2.0,,,,,,2.0,1.0,,,,,,,,
2020-03-16,,1.0,,,,,6.0,1.0,,,,,,1.0,,,2.0,,,,1.0,,,,1.0,,,,,,,1.0
2020-03-17,,1.0,,,,,5.0,1.0,,,,,,1.0,1.0,,1.0,,,,2.0,2.0,,,,,,,,,,
2020-03-18,,3.0,,,,1.0,4.0,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,
2020-03-19,,2.0,,,,,6.0,,,1.0,,1.0,,,,,2.0,,,,,,,,1.0,,2.0,,,,,1.0
2020-03-20,,3.0,,,,,16.0,,,,,1.0,1.0,1.0,,,2.0,,,,2.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,
2020-03-21,,,,,1.0,1.0,6.0,1.0,,,,1.0,1.0,1.0,,2.0,5.0,,,,1.0,,2.0,1.0,1.0,,,1.0,,,1.0,
2020-03-22,,,1.0,,,1.0,6.0,,,,1.0,,,,1.0,1.0,5.0,,1.0,,3.0,,2.0,,3.0,1.0,,,,,1.0,
2020-03-23,,4.0,1.0,,,,14.0,3.0,,,,,1.0,1.0,1.0,,3.0,,,,4.0,,1.0,,7.0,,1.0,1.0,,,1.0,
2020-03-24,,3.0,1.0,,,2.0,8.0,1.0,,1.0,,1.0,,,1.0,1.0,3.0,1.0,,,,,1.0,,4.0,1.0,1.0,1.0,1.0,,2.0,
2020-03-25,,6.0,,1.0,,3.0,13.0,2.0,,1.0,1.0,1.0,,1.0,2.0,,7.0,,,,,,1.0,,3.0,,1.0,,,,,
2020-03-26,,4.0,,,,3.0,16.0,2.0,,,1.0,,,,,,9.0,,1.0,2.0,1.0,2.0,3.0,,6.0,,,,,1.0,,
2020-03-27,1.0,2.0,1.0,,1.0,,11.0,2.0,,,,,1.0,2.0,,1.0,6.0,,,,5.0,,6.0,,5.0,2.0,2.0,,,1.0,,
2020-03-28,,5.0,1.0,1.0,1.0,3.0,16.0,1.0,,,,,,,,1.0,8.0,,,,3.0,,4.0,,2.0,2.0,4.0,1.0,1.0,1.0,,
2020-03-29,,13.0,,,,3.0,13.0,1.0,,,,,1.0,,1.0,1.0,11.0,,,1.0,5.0,,3.0,,4.0,,3.0,,,,1.0,
2020-03-30,,6.0,1.0,,,1.0,25.0,3.0,,,,1.0,1.0,3.0,1.0,,12.0,,,,5.0,,4.0,,7.0,1.0,2.0,1.0,,1.0,,
2020-03-31,,10.0,1.0,,,7.0,18.0,1.0,,,,2.0,,1.0,1.0,,4.0,1.0,,,2.0,,3.0,2.0,9.0,2.0,3.0,,,,,2.0
2020-04-01,,13.0,,,,3.0,27.0,3.0,,,2.0,,,1.0,3.0,2.0,21.0,,,,2.0,,5.0,,4.0,3.0,4.0,,3.0,2.0,2.0,
2020-04-02,,10.0,1.0,1.0,1.0,4.0,23.0,1.0,,,2.0,2.0,,1.0,3.0,,19.0,1.0,2.0,,12.0,,7.0,,6.0,,2.0,,1.0,2.0,,1.0
2020-04-03,1.0,16.0,,1.0,1.0,8.0,17.0,,,,,3.0,2.0,,1.0,3.0,24.0,,1.0,1.0,5.0,1.0,4.0,,9.0,1.0,1.0,,,1.0,3.0,
2020-04-04,,16.0,1.0,,1.0,2.0,23.0,2.0,,1.0,1.0,2.0,,,,1.0,12.0,1.0,,1.0,4.0,,2.0,,9.0,3.0,3.0,3.0,2.0,3.0,,
2020-04-05,1.0,9.0,2.0,,1.0,5.0,23.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,13.0,2.0,2.0,1.0,1.0,1.0,6.0,,4.0,,4.0,,,,1.0,
2020-04-06,,9.0,1.0,,,4.0,33.0,4.0,1.0,,1.0,2.0,2.0,,1.0,,30.0,1.0,,,5.0,,8.0,,7.0,1.0,5.0,1.0,2.0,4.0,,
2020-04-07,,13.0,1.0,,1.0,3.0,42.0,3.0,,,,1.0,1.0,2.0,3.0,1.0,26.0,,1.0,,2.0,,6.0,,6.0,,6.0,,,3.0,2.0,
2020-04-08,1.0,23.0,3.0,1.0,,5.0,40.0,1.0,,1.0,,3.0,1.0,,3.0,1.0,31.0,,1.0,1.0,6.0,,11.0,,10.0,1.0,11.0,,1.0,2.0,1.0,1.0
2020-04-09,,30.0,,,,9.0,31.0,1.0,,,1.0,1.0,2.0,2.0,3.0,,21.0,,1.0,,5.0,,1.0,,7.0,3.0,5.0,,1.0,3.0,1.0,
2020-04-10,,26.0,1.0,,,8.0,69.0,4.0,,,1.0,1.0,,2.0,2.0,6.0,37.0,1.0,1.0,1.0,11.0,,4.0,,11.0,4.0,7.0,1.0,2.0,3.0,3.0,1.0
2020-04-11,1.0,13.0,1.0,2.0,2.0,4.0,37.0,2.0,1.0,,1.0,4.0,2.0,,2.0,3.0,32.0,,,,8.0,,8.0,1.0,6.0,2.0,8.0,1.0,,5.0,3.0,1.0
2020-04-12,,26.0,,,,3.0,52.0,2.0,1.0,,,2.0,3.0,2.0,3.0,3.0,39.0,,,1.0,2.0,1.0,9.0,,9.0,,9.0,2.0,1.0,8.0,4.0,
2020-04-13,,22.0,,2.0,,5.0,52.0,2.0,,1.0,4.0,4.0,3.0,1.0,4.0,6.0,51.0,1.0,1.0,,11.0,,13.0,,13.0,3.0,13.0,3.0,2.0,8.0,2.0,
2020-04-14,,23.0,3.0,1.0,1.0,6.0,42.0,2.0,,1.0,3.0,2.0,2.0,,1.0,4.0,47.0,,4.0,3.0,4.0,1.0,11.0,2.0,6.0,4.0,17.0,2.0,2.0,3.0,3.0,
2020-04-15,3.0,22.0,,1.0,2.0,11.0,69.0,1.0,,,,5.0,2.0,2.0,4.0,2.0,66.0,1.0,3.0,5.0,5.0,1.0,14.0,,8.0,,11.0,,3.0,8.0,1.0,
2020-04-16,1.0,22.0,1.0,1.0,1.0,5.0,71.0,1.0,,,5.0,1.0,3.0,1.0,5.0,5.0,55.0,1.0,3.0,2.0,7.0,1.0,7.0,,10.0,2.0,6.0,2.0,3.0,9.0,4.0,
2020-04-17,,23.0,,3.0,1.0,9.0,72.0,,2.0,,1.0,1.0,4.0,4.0,2.0,7.0,83.0,1.0,1.0,1.0,9.0,2.0,12.0,,6.0,3.0,10.0,3.0,3.0,7.0,2.0,
2020-04-18,2.0,20.0,,1.0,,12.0,77.0,3.0,,,3.0,6.0,8.0,1.0,3.0,20.0,76.0,2.0,1.0,2.0,13.0,2.0,16.0,,9.0,4.0,7.0,1.0,2.0,17.0,4.0,1.0
2020-04-19,,27.0,1.0,2.0,1.0,9.0,68.0,2.0,,,1.0,1.0,9.0,1.0,,9.0,70.0,,,1.0,7.0,2.0,9.0,,19.0,,13.0,1.0,6.0,5.0,5.0,2.0
2020-04-20,1.0,48.0,,4.0,1.0,18.0,112.0,1.0,,,2.0,9.0,8.0,1.0,3.0,17.0,93.0,,2.0,1.0,12.0,1.0,8.0,,15.0,4.0,24.0,2.0,5.0,15.0,3.0,1.0
2020-04-21,,24.0,,3.0,1.0,7.0,72.0,1.0,,,2.0,1.0,8.0,3.0,,6.0,68.0,,1.0,3.0,14.0,,12.0,,9.0,,16.0,3.0,1.0,14.0,3.0,1.0
2020-04-22,,33.0,,2.0,1.0,9.0,74.0,,,,2.0,5.0,8.0,2.0,2.0,18.0,52.0,,3.0,3.0,7.0,2.0,11.0,,6.0,2.0,16.0,3.0,2.0,9.0,2.0,
2020-04-23,,19.0,,,1.0,12.0,65.0,2.0,,2.0,2.0,8.0,9.0,,3.0,3.0,76.0,,3.0,2.0,12.0,,9.0,,18.0,2.0,14.0,6.0,3.0,15.0,6.0,
2020-04-24,,22.0,2.0,2.0,,12.0,94.0,3.0,,2.0,6.0,6.0,7.0,7.0,3.0,23.0,92.0,2.0,1.0,3.0,13.0,,6.0,4.0,13.0,3.0,12.0,5.0,5.0,19.0,2.0,1.0
2020-04-25,1.0,28.0,2.0,2.0,5.0,18.0,92.0,1.0,1.0,,5.0,9.0,9.0,4.0,3.0,17.0,77.0,2.0,4.0,3.0,15.0,1.0,14.0,1.0,14.0,2.0,10.0,2.0,4.0,15.0,1.0,
2020-04-26,1.0,28.0,,1.0,1.0,5.0,83.0,1.0,,,3.0,9.0,10.0,4.0,4.0,9.0,85.0,2.0,3.0,4.0,15.0,1.0,8.0,2.0,8.0,3.0,12.0,,4.0,13.0,3.0,1.0
2020-04-27,1.0,28.0,1.0,6.0,2.0,17.0,101.0,2.0,2.0,1.0,3.0,7.0,8.0,4.0,2.0,16.0,84.0,1.0,6.0,2.0,28.0,2.0,10.0,3.0,15.0,3.0,12.0,1.0,2.0,18.0,8.0,2.0
2020-04-28,2.0,33.0,,1.0,2.0,12.0,85.0,1.0,,1.0,2.0,4.0,9.0,1.0,3.0,15.0,88.0,1.0,1.0,1.0,13.0,,7.0,1.0,8.0,2.0,12.0,2.0,3.0,19.0,2.0,
2020-04-29,,24.0,,,3.0,8.0,63.0,1.0,,1.0,2.0,6.0,12.0,5.0,4.0,18.0,71.0,1.0,,6.0,10.0,2.0,5.0,1.0,5.0,3.0,14.0,1.0,2.0,17.0,3.0,1.0
2020-04-30,1.0,31.0,1.0,1.0,6.0,10.0,116.0,2.0,1.0,,3.0,7.0,11.0,5.0,7.0,10.0,93.0,3.0,4.0,9.0,13.0,2.0,7.0,1.0,15.0,6.0,21.0,3.0,5.0,20.0,4.0,1.0
2020-05-01,,47.0,1.0,1.0,4.0,21.0,166.0,2.0,,1.0,12.0,15.0,14.0,4.0,8.0,15.0,116.0,2.0,4.0,7.0,10.0,4.0,14.0,2.0,27.0,7.0,17.0,6.0,3.0,32.0,7.0,
2020-05-02,,38.0,1.0,3.0,9.0,14.0,76.0,2.0,1.0,1.0,4.0,10.0,13.0,3.0,6.0,10.0,57.0,2.0,3.0,3.0,9.0,2.0,12.0,2.0,6.0,4.0,24.0,3.0,7.0,22.0,3.0,
2020-05-03,1.0,30.0,,1.0,2.0,13.0,87.0,2.0,,4.0,6.0,8.0,6.0,2.0,8.0,16.0,54.0,1.0,5.0,5.0,11.0,1.0,2.0,2.0,15.0,2.0,16.0,2.0,5.0,29.0,7.0,1.0
2020-05-04,2.0,24.0,1.0,3.0,5.0,12.0,114.0,,,1.0,2.0,17.0,13.0,6.0,4.0,17.0,92.0,1.0,4.0,5.0,21.0,4.0,7.0,3.0,18.0,4.0,23.0,3.0,6.0,25.0,5.0,
2020-05-05,2.0,40.0,1.0,3.0,3.0,12.0,121.0,2.0,,2.0,4.0,9.0,5.0,9.0,9.0,16.0,114.0,,11.0,8.0,16.0,4.0,7.0,3.0,17.0,5.0,20.0,6.0,3.0,46.0,6.0,
2020-05-06,1.0,39.0,1.0,3.0,2.0,6.0,105.0,2.0,,3.0,2.0,13.0,9.0,2.0,1.0,9.0,92.0,2.0,4.0,3.0,21.0,3.0,8.0,,11.0,9.0,10.0,5.0,10.0,36.0,4.0,3.0
2020-05-07,5.0,36.0,1.0,1.0,6.0,15.0,102.0,2.0,,,6.0,6.0,6.0,5.0,4.0,13.0,91.0,2.0,3.0,10.0,18.0,4.0,5.0,,24.0,12.0,18.0,10.0,8.0,29.0,7.0,1.0
2020-05-08,1.0,40.0,3.0,2.0,6.0,14.0,125.0,,1.0,3.0,6.0,17.0,17.0,4.0,10.0,23.0,100.0,,6.0,7.0,20.0,2.0,7.0,2.0,17.0,10.0,21.0,1.0,10.0,37.0,7.0,
2020-05-09,1.0,31.0,,2.0,6.0,10.0,91.0,1.0,1.0,3.0,2.0,11.0,16.0,7.0,5.0,16.0,85.0,5.0,4.0,7.0,31.0,4.0,7.0,1.0,23.0,7.0,19.0,3.0,6.0,27.0,4.0,1.0
2020-05-10,1.0,48.0,,3.0,16.0,15.0,175.0,,,1.0,4.0,20.0,20.0,4.0,9.0,17.0,154.0,3.0,4.0,14.0,25.0,9.0,6.0,6.0,46.0,17.0,27.0,4.0,12.0,34.0,12.0,1.0
2020-05-11,,28.0,,6.0,6.0,17.0,127.0,1.0,2.0,2.0,4.0,22.0,10.0,6.0,5.0,12.0,133.0,,4.0,10.0,35.0,2.0,7.0,4.0,19.0,15.0,19.0,4.0,4.0,40.0,11.0,1.0
2020-05-12,3.0,32.0,1.0,2.0,10.0,6.0,96.0,4.0,4.0,,6.0,17.0,12.0,6.0,7.0,10.0,95.0,3.0,2.0,8.0,27.0,8.0,3.0,1.0,19.0,14.0,14.0,3.0,5.0,32.0,6.0,1.0
2020-05-13,2.0,37.0,,4.0,13.0,14.0,88.0,1.0,1.0,2.0,6.0,16.0,13.0,3.0,5.0,13.0,101.0,1.0,6.0,4.0,16.0,4.0,9.0,2.0,15.0,15.0,14.0,5.0,3.0,44.0,5.0,
2020-05-14,2.0,27.0,,1.0,11.0,12.0,96.0,1.0,1.0,2.0,6.0,18.0,9.0,7.0,8.0,7.0,106.0,,2.0,12.0,27.0,7.0,4.0,1.0,21.0,7.0,17.0,5.0,8.0,28.0,7.0,3.0
2020-05-15,1.0,41.0,1.0,6.0,13.0,3.0,118.0,3.0,2.0,2.0,4.0,34.0,12.0,7.0,16.0,7.0,140.0,3.0,6.0,9.0,26.0,12.0,7.0,2.0,42.0,20.0,26.0,3.0,2.0,37.0,7.0,
2020-05-16,1.0,24.0,1.0,1.0,9.0,19.0,103.0,1.0,2.0,3.0,3.0,23.0,8.0,4.0,5.0,12.0,105.0,4.0,4.0,9.0,23.0,6.0,6.0,,25.0,19.0,19.0,3.0,4.0,35.0,4.0,
2020-05-17,,27.0,,2.0,8.0,11.0,108.0,,,2.0,7.0,21.0,12.0,12.0,7.0,8.0,89.0,4.0,4.0,9.0,32.0,4.0,6.0,4.0,15.0,15.0,19.0,8.0,4.0,31.0,5.0,2.0
2020-05-18,1.0,29.0,2.0,1.0,17.0,13.0,119.0,2.0,2.0,,6.0,38.0,18.0,9.0,6.0,12.0,138.0,6.0,6.0,15.0,28.0,5.0,12.0,5.0,31.0,23.0,26.0,4.0,6.0,37.0,10.0,2.0
2020-05-19,1.0,31.0,,2.0,19.0,12.0,102.0,2.0,1.0,,4.0,30.0,14.0,10.0,8.0,4.0,116.0,4.0,3.0,6.0,32.0,2.0,8.0,5.0,21.0,18.0,23.0,5.0,13.0,31.0,6.0,1.0
2020-05-20,1.0,40.0,,4.0,13.0,11.0,124.0,4.0,4.0,4.0,10.0,28.0,11.0,11.0,13.0,14.0,155.0,3.0,4.0,20.0,39.0,4.0,9.0,5.0,45.0,24.0,45.0,7.0,3.0,46.0,9.0,2.0
2020-05-21,3.0,29.0,,2.0,15.0,10.0,91.0,4.0,,1.0,2.0,13.0,16.0,14.0,4.0,5.0,88.0,3.0,5.0,9.0,27.0,7.0,4.0,1.0,30.0,25.0,10.0,10.0,7.0,26.0,13.0,
2020-05-22,4.0,35.0,3.0,5.0,19.0,8.0,99.0,3.0,,1.0,8.0,27.0,13.0,7.0,8.0,14.0,122.0,4.0,5.0,15.0,28.0,6.0,9.0,1.0,25.0,27.0,17.0,5.0,10.0,39.0,5.0,3.0
2020-05-23,7.0,20.0,3.0,5.0,18.0,15.0,93.0,3.0,1.0,4.0,5.0,19.0,13.0,12.0,7.0,9.0,120.0,1.0,10.0,10.0,25.0,3.0,8.0,8.0,28.0,30.0,19.0,8.0,9.0,33.0,11.0,2.0
2020-05-24,6.0,22.0,1.0,6.0,15.0,7.0,99.0,4.0,,7.0,13.0,23.0,6.0,17.0,8.0,8.0,111.0,4.0,4.0,19.0,19.0,5.0,10.0,4.0,30.0,26.0,17.0,5.0,11.0,28.0,9.0,1.0
2020-05-25,4.0,28.0,,6.0,20.0,11.0,138.0,2.0,1.0,3.0,9.0,29.0,15.0,20.0,9.0,12.0,167.0,6.0,9.0,14.0,38.0,12.0,13.0,3.0,36.0,38.0,15.0,13.0,8.0,48.0,7.0,4.0
2020-05-26,6.0,30.0,2.0,2.0,17.0,4.0,105.0,4.0,,4.0,9.0,34.0,4.0,13.0,7.0,10.0,117.0,2.0,4.0,16.0,27.0,5.0,7.0,3.0,29.0,23.0,13.0,3.0,5.0,42.0,10.0,
2020-05-27,,27.0,2.0,,19.0,12.0,89.0,3.0,2.0,2.0,7.0,24.0,13.0,19.0,6.0,4.0,116.0,7.0,2.0,14.0,26.0,1.0,8.0,3.0,31.0,34.0,22.0,9.0,7.0,33.0,1.0,2.0
2020-05-28,4.0,24.0,1.0,2.0,6.0,13.0,105.0,4.0,,2.0,18.0,34.0,10.0,25.0,21.0,8.0,138.0,7.0,4.0,11.0,43.0,5.0,6.0,3.0,27.0,30.0,17.0,3.0,9.0,32.0,7.0,4.0
2020-05-29,3.0,20.0,1.0,4.0,14.0,12.0,89.0,2.0,1.0,3.0,13.0,24.0,9.0,20.0,12.0,10.0,122.0,3.0,3.0,13.0,25.0,10.0,10.0,10.0,18.0,29.0,20.0,4.0,10.0,33.0,5.0,1.0
2020-05-30,6.0,30.0,1.0,6.0,17.0,8.0,93.0,3.0,2.0,3.0,14.0,20.0,10.0,21.0,11.0,7.0,105.0,6.0,7.0,12.0,27.0,8.0,10.0,5.0,27.0,31.0,13.0,7.0,11.0,39.0,7.0,2.0
2020-05-31,3.0,35.0,1.0,5.0,20.0,13.0,97.0,6.0,1.0,5.0,11.0,19.0,7.0,26.0,15.0,15.0,127.0,7.0,3.0,19.0,37.0,6.0,7.0,5.0,31.0,39.0,12.0,9.0,11.0,31.0,2.0,2.0
2020-06-01,4.0,35.0,1.0,9.0,42.0,12.0,179.0,9.0,1.0,6.0,18.0,37.0,16.0,36.0,22.0,18.0,192.0,6.0,11.0,25.0,76.0,15.0,11.0,4.0,68.0,65.0,42.0,19.0,15.0,48.0,10.0,3.0
2020-06-02,4.0,23.0,,4.0,24.0,5.0,80.0,6.0,2.0,3.0,14.0,24.0,9.0,18.0,14.0,5.0,135.0,4.0,8.0,26.0,36.0,7.0,6.0,6.0,29.0,36.0,15.0,6.0,12.0,39.0,7.0,2.0
2020-06-03,4.0,33.0,3.0,5.0,14.0,12.0,78.0,5.0,4.0,4.0,23.0,16.0,12.0,18.0,16.0,7.0,100.0,6.0,9.0,17.0,31.0,4.0,5.0,3.0,30.0,45.0,12.0,7.0,9.0,27.0,10.0,3.0
2020-06-04,3.0,20.0,1.0,4.0,16.0,9.0,90.0,7.0,,6.0,23.0,18.0,10.0,18.0,11.0,6.0,127.0,3.0,10.0,18.0,44.0,2.0,6.0,5.0,24.0,36.0,11.0,16.0,11.0,45.0,8.0,4.0
2020-06-05,9.0,23.0,1.0,8.0,12.0,9.0,88.0,9.0,2.0,4.0,16.0,22.0,13.0,27.0,15.0,9.0,126.0,9.0,11.0,18.0,37.0,1.0,8.0,7.0,39.0,54.0,24.0,13.0,15.0,37.0,7.0,4.0
2020-06-06,3.0,28.0,2.0,6.0,17.0,10.0,98.0,7.0,1.0,9.0,18.0,29.0,10.0,36.0,20.0,11.0,123.0,5.0,15.0,19.0,35.0,6.0,7.0,7.0,31.0,35.0,16.0,8.0,8.0,46.0,7.0,2.0
2020-06-07,2.0,30.0,2.0,6.0,15.0,11.0,66.0,5.0,,5.0,21.0,20.0,7.0,31.0,13.0,13.0,112.0,4.0,8.0,15.0,36.0,10.0,11.0,8.0,19.0,38.0,15.0,14.0,9.0,25.0,11.0,3.0
